Municipio,Valor_Tasado,Num_Tasaciones,Periodo,Trimestre,Año,Mes,Fecha,Valor_Tasado_Madrid,Valor_Tasado_España,Dif_Madrid,Dif_España,Pct_Madrid,Pct_España
Fuenlabrada,1250.0,269,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-915.4000000000001,-249.70000000000005,-42.27394476771036,-16.649996665999865
Galapagar,1357.4,62,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-808.0,-142.29999999999995,-37.31412210215203,-9.488564379542574
Getafe,1437.0,292,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-728.4000000000001,-62.700000000000045,-33.63812690495983,-4.180836167233448
Leganés,1509.9,210,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-655.5,10.200000000000045,-30.271543363812693,0.6801360272054469
Madrid,2565.5,5601,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,400.0999999999999,1065.8,18.476955758751256,71.06754684270187
Majadahonda,2530.5,100,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,365.0999999999999,1030.8,16.860626212247155,68.73374674934986
Móstoles,1275.2,292,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-890.2,-224.5,-41.11018749422739,-14.969660598786428
Parla,961.5,213,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-1203.9,-538.2,-55.59711831532282,-35.8871774354871
Pinto,1362.9,93,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-802.5,-136.79999999999995,-37.06012745912995,-9.121824364872966
Pozuelo De Alarcón,2574.7,151,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,409.2999999999997,1074.9999999999998,18.901819525260912,71.68100286724011
Rivas-Vaciamadrid,1606.1,96,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-559.3000000000002,106.39999999999986,-25.82894615313569,7.0947522837900845
Rozas De Madrid (Las),2100.7,220,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-64.70000000000027,600.9999999999998,-2.987900618823325,40.07468160298724
San Fernando De Henares,1534.9,51,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-630.5,35.200000000000045,-29.11702225916689,2.347136093885438
San Sebastián De Los Reyes,1704.0,134,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-461.4000000000001,204.29999999999995,-21.30784150734276,13.622724544908982
Torrejón De Ardoz,1281.8,209,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-883.6000000000001,-217.9000000000001,-40.805393922600906,-14.529572581182904
Tres Cantos,1940.9,43,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-224.5,441.20000000000005,-10.367599519719217,29.419217176768697
Valdemoro,1201.9,135,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-963.5,-297.79999999999995,-44.49524337304885,-19.857304794292187
Villaviciosa De Odón,1687.5,54,T3A2016,3,2016,9,2016-09-30,2165.4,1499.7,-477.9000000000001,187.79999999999995,-22.069825436408983,12.522504500900178
Alcalá De Henares,1336.7,380,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-866.6000000000001,-175.29999999999995,-39.33191122407298,-11.59391534391534
Alcobendas,2292.1,179,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,88.79999999999973,780.0999999999999,4.030318159124935,51.59391534391533
Alcorcón,1546.0,279,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-657.3000000000002,34.0,-29.83252394136069,2.2486772486772555
Aranjuez,1093.8,128,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-1109.5000000000002,-418.20000000000005,-50.356283756183906,-27.65873015873016
Arganda Del Rey,1136.0,132,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-1067.3000000000002,-376.0,-48.44097490128444,-24.86772486772487
Boadilla Del Monte,2163.2,147,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-40.100000000000364,651.1999999999998,-1.8199972768120687,43.068783068783056
Collado Villalba,1333.4,195,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-869.9000000000001,-178.5999999999999,-39.481686561067484,-11.812169312169306
Colmenar Viejo,1477.2,59,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-726.1000000000001,-34.799999999999955,-32.955112785367405,-2.3015873015872934
Coslada,1508.9,144,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-694.4000000000001,-3.099999999999909,-31.516361820905004,-0.2050264550264469
Fuenlabrada,1294.0,407,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-909.3000000000002,-218.0,-41.26991331185042,-14.417989417989418
Galapagar,1317.0,105,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-886.3000000000002,-195.0,-40.22602459946445,-12.896825396825395
Getafe,1454.9,353,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-748.4000000000001,-57.09999999999991,-33.96723097172424,-3.7764550264550167
Leganés,1481.1,317,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-722.2000000000003,-30.90000000000009,-32.77810556891936,-2.0436507936507975
Madrid,2628.6,7430,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,425.2999999999997,1116.6,19.302863885989186,73.84920634920636
Majadahonda,2556.5,187,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,353.1999999999998,1044.5,16.030499704987953,69.08068783068784
Móstoles,1314.9,419,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-888.4000000000001,-197.0999999999999,-40.321336177551856,-13.035714285714285
Parla,971.4,354,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-1231.9,-540.6,-55.91158716470749,-35.75396825396826
Pinto,1384.4,108,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-818.9000000000001,-127.59999999999991,-37.166976807515994,-8.439153439153435
Pozuelo De Alarcón,2525.7,180,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,322.39999999999964,1013.6999999999998,14.63259655970588,67.04365079365078
Rivas-Vaciamadrid,1665.3,163,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-538.0000000000002,153.29999999999995,-24.417918576680442,10.138888888888875
Rozas De Madrid (Las),2083.6,264,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-119.70000000000027,571.5999999999999,-5.432759950982624,37.8042328042328
San Fernando De Henares,1513.9,81,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-689.4000000000001,1.900000000000091,-31.289429492125453,0.12566137566139002
San Sebastián De Los Reyes,1816.1,147,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-387.2000000000003,304.0999999999999,-17.57363954068898,20.112433862433864
Torrejón De Ardoz,1272.2,247,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-931.1000000000001,-239.79999999999995,-42.25933826532928,-15.859788359788352
Tres Cantos,1954.8,66,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-248.50000000000023,442.79999999999995,-11.278536740344036,29.285714285714292
Valdemoro,1288.9,244,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-914.4000000000001,-223.0999999999999,-41.50138428720555,-14.755291005291005
Villaviciosa De Odón,1818.2,66,T4A2016,4,2016,12,2016-12-31,2203.3,1512.0,-385.10000000000014,306.20000000000005,-17.478327962601558,20.251322751322753
Alcalá De Henares,1365.8,396,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-868.7,-160.0,-38.87670619825464,-10.486302267662861
Alcobendas,2355.4,220,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,120.90000000000009,829.6000000000001,5.410606399641993,54.371477257831955
Alcorcón,1721.6,507,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-512.9000000000001,195.79999999999995,-22.95368091295592,12.832612400052422
Aranjuez,1106.7,155,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-1127.8,-419.0999999999999,-50.4721414186619,-27.467558002359414
Arganda Del Rey,1176.3,144,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-1058.2,-349.5,-47.35735063772656,-22.906016515926076
Boadilla Del Monte,2193.2,140,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-41.30000000000018,667.3999999999999,-1.8482882076527263,43.74098833398872
Collado Villalba,1347.9,181,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-886.5999999999999,-177.89999999999986,-39.677780264041175,-11.659457333857636
Colmenar Viejo,1458.9,74,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-775.5999999999999,-66.89999999999986,-34.71022600134258,-4.38458513566653
Coslada,1496.2,122,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-738.3,-29.59999999999991,-33.04094875811143,-1.9399659195176278
Fuenlabrada,1320.4,364,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-914.0999999999999,-205.39999999999986,-40.90848064443947,-13.461790536112195
Galapagar,1297.8,98,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-936.7,-228.0,-41.91989259342135,-14.942980731419587
Getafe,1448.8,302,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-785.7,-77.0,-35.16222868650705,-5.046532966312755
Leganés,1504.5,308,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-730.0,-21.299999999999955,-32.66950100693668,-1.3959889893826127
Madrid,2652.0,7997,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,417.5,1126.2,18.684269411501454,73.810460086512
Majadahonda,2548.0,172,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,313.5,1022.2,14.029984336540613,66.99436361253113
Móstoles,1318.3,378,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-916.2,-207.5,-41.0024614007608,-13.599423253375276
Parla,1022.0,361,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-1212.5,-503.79999999999995,-54.26269859028865,-33.01874426530345
Pinto,1417.7,117,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-816.8,-108.09999999999991,-36.55403893488476,-7.084807969589713
Pozuelo De Alarcón,2659.1,192,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,424.5999999999999,1133.3,19.002013873349743,74.27578974963953
Rivas-Vaciamadrid,1647.3,133,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-587.2,121.5,-26.278809577086605,7.963035784506478
Rozas De Madrid (Las),2068.7,266,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-165.80000000000018,542.8999999999999,-7.420004475274123,35.58133438196356
San Fernando De Henares,1511.0,53,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-723.5,-14.799999999999955,-32.378608189751624,-0.9699829597588083
San Sebastián De Los Reyes,1800.0,220,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-434.5,274.20000000000005,-19.445066010293132,17.970900511207244
Torrejón De Ardoz,1337.5,318,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-897.0,-188.29999999999995,-40.14320877153725,-12.341066981255732
Tres Cantos,2060.3,69,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-174.19999999999982,534.5000000000002,-7.795927500559396,35.03080351291128
Valdemoro,1229.7,180,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-1004.8,-296.0999999999999,-44.967554262698584,-19.406213134093587
Villaviciosa De Odón,1751.3,70,T1A2017,1,2017,3,2017-03-31,2234.5,1525.8,-483.20000000000005,225.5,-21.62452450212575,14.779132258487348
Alcalá De Henares,1350.7,402,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-912.8999999999999,-179.29999999999995,-40.32956352712493,-11.718954248366009
Alcobendas,2376.7,218,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,113.09999999999991,846.6999999999998,4.996465806679629,55.33986928104575
Alcorcón,1590.5,321,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-673.0999999999999,60.5,-29.73581904930199,3.95424836601308
Aranjuez,1088.3,137,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-1175.3,-441.70000000000005,-51.9217176179537,-28.869281045751638
Arganda Del Rey,1235.9,105,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-1027.6999999999998,-294.0999999999999,-45.40113094186251,-19.222222222222218
Boadilla Del Monte,2258.3,159,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-5.299999999999727,728.3000000000002,-0.23414030747480608,47.601307189542496
Collado Villalba,1329.0,181,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-934.5999999999999,-201.0,-41.28821346527655,-13.137254901960782
Colmenar Viejo,1500.7,352,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-762.8999999999999,-29.299999999999955,-33.7029510514225,-1.9150326797385597
Coslada,1538.4,126,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-725.1999999999998,8.400000000000091,-32.037462449195964,0.5490196078431486
Fuenlabrada,1314.7,356,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-948.8999999999999,-215.29999999999995,-41.919950521293515,-14.071895424836601
Galapagar,1344.7,128,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-918.8999999999999,-185.29999999999995,-40.594628026153025,-12.111111111111105
Getafe,1421.0,360,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-842.5999999999999,-109.0,-37.22389114684573,-7.124183006535945
Leganés,1463.8,336,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-799.8,-66.20000000000005,-35.33309772044531,-4.326797385620917
Madrid,2677.0,8324,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,413.4000000000001,1147.0,18.262943983035875,74.9673202614379
Majadahonda,2556.2,175,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,292.5999999999999,1026.1999999999998,12.926312069270196,67.07189542483658
Móstoles,1321.0,389,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-942.5999999999999,-209.0,-41.64163279731401,-13.660130718954244
Parla,1035.3,379,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-1228.3,-494.70000000000005,-54.2631206927019,-32.333333333333336
Pinto,1432.0,92,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-831.5999999999999,-98.0,-36.73793956529422,-6.405228758169934
Pozuelo De Alarcón,2775.0,236,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,511.4000000000001,1245.0,22.592330800494786,81.37254901960785
Rivas-Vaciamadrid,1719.3,207,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-544.3,189.29999999999995,-24.04576780349885,12.372549019607849
Rozas De Madrid (Las),2282.2,377,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,18.59999999999991,752.1999999999998,0.8216999469870867,49.16339869281045
San Fernando De Henares,1636.0,66,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-627.5999999999999,106.0,-27.72574659833893,6.928104575163396
San Sebastián De Los Reyes,1941.4,232,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-322.1999999999998,411.4000000000001,-14.233963597808795,26.888888888888896
Torrejón De Ardoz,1316.9,339,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-946.6999999999998,-213.0999999999999,-41.82276020498321,-13.928104575163392
Tres Cantos,2216.7,81,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-46.90000000000009,686.6999999999998,-2.0719208340696293,44.882352941176464
Valdemoro,1285.5,218,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-978.0999999999999,-244.5,-43.209931083230245,-15.980392156862743
Villaviciosa De Odón,1844.0,102,T2A2017,2,2017,6,2017-06-30,2263.6,1530.0,-419.5999999999999,314.0,-18.536843965364902,20.52287581699346
Alcalá De Henares,1349.0,375,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-956.1999999999998,-191.0,-41.48013187575915,-12.402597402597404
Alcobendas,2434.8,184,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,129.60000000000036,894.8000000000002,5.622071837584608,58.103896103896126
Alcorcón,1579.6,284,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-725.5999999999999,39.59999999999991,-31.476661461044596,2.571428571428558
Aranjuez,1126.4,132,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-1178.7999999999997,-413.5999999999999,-51.13656081901786,-26.857142857142847
Arganda Del Rey,1233.0,121,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-1072.1999999999998,-307.0,-46.51223321186882,-19.93506493506494
Boadilla Del Monte,2270.6,149,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-34.59999999999991,730.5999999999999,-1.5009543640465028,47.44155844155844
Collado Villalba,1349.9,168,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-955.2999999999997,-190.0999999999999,-41.44108971022036,-12.344155844155836
Colmenar Viejo,1568.1,87,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-737.0999999999999,28.09999999999991,-31.97553357626236,1.8246753246753178
Coslada,1596.5,125,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-708.6999999999998,56.5,-30.743536352594127,3.668831168831166
Fuenlabrada,1303.2,331,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-1001.9999999999998,-236.79999999999995,-43.466944299843824,-15.376623376623378
Galapagar,1398.0,107,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-907.1999999999998,-142.0,-39.35450286309214,-9.220779220779217
Getafe,1474.4,355,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-830.7999999999997,-65.59999999999991,-36.04025681068887,-4.259740259740252
Leganés,1543.9,209,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-761.2999999999997,3.900000000000091,-33.025334027416264,0.2532467532467608
Madrid,2750.2,6766,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,445.0,1210.1999999999998,19.304181849731037,78.58441558441558
Majadahonda,2660.4,163,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,355.2000000000003,1120.4,15.408641332639261,72.75324675324677
Móstoles,1293.5,325,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-1011.6999999999998,-246.5,-43.887732083984034,-16.006493506493502
Parla,1021.3,327,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-1283.8999999999999,-518.7,-55.69581815026896,-33.68181818181818
Pinto,1456.2,74,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-848.9999999999998,-83.79999999999995,-36.8297761582509,-5.441558441558437
Pozuelo De Alarcón,2741.8,172,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,436.60000000000036,1201.8000000000002,18.93978830470242,78.03896103896105
Rivas-Vaciamadrid,1689.7,173,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-615.4999999999998,149.70000000000005,-26.700503210133608,9.72077922077923
Rozas De Madrid (Las),2225.7,272,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-79.5,685.6999999999998,-3.448724622592403,44.52597402597402
San Fernando De Henares,1583.7,49,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-721.4999999999998,43.700000000000045,-31.298802706923468,2.837662337662339
San Sebastián De Los Reyes,1977.4,177,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-327.7999999999997,437.4000000000001,-14.220024292902988,28.402597402597408
Torrejón De Ardoz,1322.6,271,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-982.5999999999999,-217.4000000000001,-42.62536873156342,-14.116883116883127
Tres Cantos,2158.5,54,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-146.69999999999982,618.5,-6.363872982821439,40.162337662337656
Valdemoro,1294.8,213,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-1010.3999999999999,-245.20000000000005,-43.831337844872465,-15.922077922077927
Villaviciosa De Odón,1871.4,84,T3A2017,3,2017,9,2017-09-30,2305.2,1540.0,-433.7999999999997,331.4000000000001,-18.818323789692858,21.519480519480517
Alcalá De Henares,1391.1,422,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-963.8000000000002,-167.60000000000014,-40.92742791625972,-10.752550202091493
Alcobendas,2584.3,233,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,229.4000000000001,1025.6000000000001,9.741390292581432,65.79842176172453
Alcorcón,1656.4,309,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-698.5,97.70000000000005,-29.661556754002294,6.268043882722774
Aranjuez,1144.5,160,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-1210.4,-414.20000000000005,-51.39921015754385,-26.573426573426573
Arganda Del Rey,1282.3,139,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-1072.6000000000001,-276.4000000000001,-45.547581638286125,-17.732725989606724
Boadilla Del Monte,2293.5,185,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-61.40000000000009,734.8,-2.607329398275937,47.141848976711366
Collado Villalba,1413.3,189,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-941.6000000000001,-145.4000000000001,-39.98471272665506,-9.32828639250658
Colmenar Viejo,1608.1,179,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-746.8000000000002,49.399999999999864,-31.712599261115127,3.169307756463713
Coslada,1642.0,141,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-712.9000000000001,83.29999999999995,-30.273047687799913,5.344197087316349
Fuenlabrada,1376.0,395,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-978.9000000000001,-182.70000000000005,-41.568644103783605,-11.721306216719062
Galapagar,1405.4,125,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-949.5,-153.29999999999995,-40.32018344728014,-9.835119009430937
Getafe,1513.3,369,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-841.6000000000001,-45.40000000000009,-35.73824790861608,-2.912683646628611
Leganés,1513.9,290,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-841.0,-44.799999999999955,-35.71276911970784,-2.874190030153334
Madrid,2861.5,9447,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,506.5999999999999,1302.8,21.51259076818548,83.58247257329825
Majadahonda,2755.1,196,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,400.1999999999998,1196.3999999999999,16.994352201791997,76.7562712516841
Móstoles,1349.9,389,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-1005.0,-208.79999999999995,-42.676971421291775,-13.39577853339321
Parla,1081.4,436,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-1273.5,-477.29999999999995,-54.078729457726446,-30.621671906075576
Pinto,1449.7,141,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-905.2,-109.0,-38.43899953288887,-6.99300699300699
Pozuelo De Alarcón,2734.1,224,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,379.1999999999998,1175.3999999999999,16.102594590003804,75.40899467504971
Rivas-Vaciamadrid,1711.2,188,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-643.7,152.5,-27.33449403371693,9.783794187463911
Rozas De Madrid (Las),2272.0,328,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-82.90000000000009,713.3,-3.5203193341543204,45.76249438634758
San Fernando De Henares,1630.7,74,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-724.2,72.0,-30.75289821223831,4.6192339770321444
San Sebastián De Los Reyes,1995.8,293,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-359.10000000000014,437.0999999999999,-15.249055161577996,28.04259960223263
Torrejón De Ardoz,1363.5,293,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-991.4000000000001,-195.20000000000005,-42.09945220603848,-12.523256559953811
Tres Cantos,2295.9,73,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-59.0,737.2,-2.5054142426430004,47.29582344261243
Valdemoro,1309.3,225,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-1045.6000000000001,-249.4000000000001,-44.40103613741561,-16.000513248219672
Villaviciosa De Odón,1836.7,118,T4A2017,4,2017,12,2017-12-31,2354.9,1558.7,-518.2,278.0,-22.005180687078006,17.835375633540764
